2016,MARCHAND,BRAD,Boston,C,77,"1,077.82",54,36,3.006,2.004,60,676,522,7.9882,93.1034,101.0916,1169,960,65.076,53.441,54.91,4.6193,96.25,100.8693
2016,STRALMAN,ANTON,TampaBay,D,73,"1,158.25",40,25,2.072,1.295,61.54,611,490,6.5466,94.898,101.4446,1114,915,57.708,47.399,54.9,3.5907,97.2678,100.8585
2016,CARRICK,CONNOR,Toronto,D,19,267.65,6,12,1.345,2.69,33.33,140,116,4.2857,89.6552,93.9409,282,232,63.217,52.008,54.86,2.1277,94.8276,96.9553
2016,CORRADO,FRANK,Toronto,D,39,502.7,17,28,2.029,3.342,37.78,256,249,6.6406,88.755,95.3956,518,427,61.826,50.965,54.81,3.2819,93.4426,96.7245
2016,ELLIS,RYAN,Nashville,D,79,"1,314.25",56,45,2.557,2.054,55.45,657,553,8.5236,91.8626,100.3862,1235,1023,56.382,46.703,54.69,4.5344,95.6012,100.1356
2016,SPEZZA,JASON,Dallas,C,75,944.683,43,30,2.731,1.905,58.9,560,453,7.6786,93.3775,101.0561,1086,901,68.975,57.226,54.66,3.9595,96.6704,100.6299
2016,VAN_RIEMSDYK,JAMES,Toronto,LW,40,561.633,23,19,2.457,2.03,54.76,298,282,7.7181,93.2624,100.9805,610,507,65.167,54.163,54.61,3.7705,96.2525,100.023
2016,LETANG,KRIS,Pittsburgh,D,71,"1,351.05",52,49,2.309,2.176,51.49,766,618,6.7885,92.0712,98.8597,1423,1183,63.195,52.537,54.6,3.6543,95.858,99.5123
2016,BORTUZZO,ROBERT,St.Louis,D,40,486.633,14,12,1.726,1.48,53.85,235,197,5.9574,93.9086,99.866,454,378,55.976,46.606,54.57,3.0837,96.8254,99.9091
2016,PETRY,JEFF,Montreal,D,51,840.033,23,31,1.643,2.214,42.59,428,371,5.3738,91.6442,97.018,827,691,59.069,49.355,54.48,2.7811,95.5137,98.2948
2016,NIEDERREITER,NINO,Minnesota,RW,82,"1,060.45",48,35,2.716,1.98,57.83,538,431,8.9219,91.8793,100.8012,990,829,56.014,46.905,54.43,4.8485,95.778,100.6265
2016,KUCHEROV,NIKITA,TampaBay,RW,77,"1,068.12",46,33,2.584,1.854,58.23,543,489,8.4715,93.2515,101.723,1066,893,59.881,50.163,54.42,4.3152,96.3046,100.6198
2016,RAFFL,MICHAEL,Philadelphia,LW,82,"1,039.35",41,33,2.367,1.905,55.41,519,494,7.8998,93.3198,101.2196,1037,869,59.864,50.166,54.41,3.9537,96.2025,100.1562
2016,MALKIN,EVGENI,Pittsburgh,C,57,807.5,32,29,2.378,2.155,52.46,464,412,6.8966,92.9612,99.8578,809,678,60.111,50.378,54.4,3.9555,95.7227,99.6782
2016,CROSBY,SIDNEY,Pittsburgh,C,80,"1,209.78",62,44,3.075,2.182,58.49,698,578,8.8825,92.3875,101.27,1289,1081,63.929,53.613,54.39,4.8099,95.9297,100.7396
2016,NYQUIST,GUSTAV,Detroit,C,82,957.067,38,37,2.382,2.32,50.67,477,438,7.9665,91.5525,99.519,865,726,54.228,45.514,54.37,4.3931,94.9036,99.2967
2016,LITTLE,BRYAN,Winnipeg,C,57,756.967,33,33,2.616,2.616,50,430,389,7.6744,91.5167,99.1911,801,673,63.49,53.344,54.34,4.1199,95.0966,99.2165
2016,WILSON,SCOTT,Pittsburgh,C,24,234.183,6,6,1.537,1.537,50,120,92,5,93.4783,98.4783,213,179,54.573,45.862,54.34,2.8169,96.648,99.4649
2016,COUTURIER,SEAN,Philadelphia,C,63,858.6,36,28,2.516,1.957,56.25,418,397,8.6124,92.9471,101.5595,863,729,60.307,50.943,54.21,4.1715,96.1591,100.3306
2016,DEMERS,JASON,Dallas,D,62,986.483,35,31,2.129,1.885,53.03,508,440,6.8898,92.9545,99.8443,1026,867,62.403,52.733,54.2,3.4113,96.4245,99.8358
2016,HEMSKY,ALES,Dallas,RW,75,816.233,37,35,2.72,2.573,51.39,450,375,8.2222,90.6667,98.8889,884,748,64.981,54.984,54.17,4.1855,95.3209,99.5064
2016,EHRHOFF,CHRISTIAN,Chicago,D,48,634.633,16,25,1.513,2.364,39.02,300,281,5.3333,91.1032,96.4365,604,512,57.104,48.406,54.12,2.649,95.1172,97.7662
2016,SILFVERBERG,JAKOB,Anaheim,RW,82,"1,056.53",33,37,1.874,2.101,47.14,543,457,6.0773,91.9037,97.981,1039,882,59.004,50.088,54.09,3.1761,95.805,98.9811
2016,BYFUGLIEN,DUSTIN,Winnipeg,D,81,"1,490.63",72,61,2.898,2.455,54.14,818,715,8.802,91.4685,100.2705,1511,1284,60.82,51.683,54.06,4.7651,95.2492,100.0143
2016,JANMARK,MATTIAS,Dallas,C,73,918.617,44,33,2.874,2.155,57.14,504,448,8.7302,92.6339,101.3641,957,814,62.507,53.167,54.04,4.5977,95.9459,100.5436
2016,RICHARDS,BRAD,Detroit,C,68,799.317,23,20,1.726,1.501,53.49,406,392,5.665,94.898,100.563,759,646,56.974,48.491,54.02,3.0303,96.904,99.9343
2016,SCHEIFELE,MARK,Winnipeg,C,71,"1,027.77",57,39,3.328,2.277,59.38,555,480,10.2703,91.875,102.1453,1051,896,61.356,52.308,53.98,5.4234,95.6473,101.0707
2016,GUDAS,RADKO,Philadelphia,D,76,"1,232.38",39,42,1.899,2.045,48.15,657,595,5.9361,92.9412,98.8773,1297,1106,63.146,53.847,53.97,3.0069,96.2025,99.2094
2016,SCHWARTZ,JADEN,St.Louis,C,33,436.883,18,11,2.472,1.511,62.07,218,204,8.2569,94.6078,102.8647,430,367,59.055,50.402,53.95,4.186,97.0027,101.1887
2016,DALEY,TREVOR,Pittsburgh,D,82,"1,243.12",52,39,2.51,1.882,57.14,660,592,7.8788,93.4122,101.291,1230,1051,59.367,50.727,53.92,4.2276,96.2892,100.5168
2016,ARVIDSSON,VIKTOR,Nashville,LW,56,662.733,19,29,1.72,2.625,39.58,355,293,5.3521,90.1024,95.4545,668,571,60.477,51.695,53.91,2.8443,94.9212,97.7655
2016,NYLANDER,WILLIAM,Toronto,C,22,278.55,9,8,1.939,1.723,52.94,133,140,6.7669,94.2857,101.0526,283,242,60.959,52.127,53.9,3.1802,96.6942,99.8744
2016,MARCHESSAULT,JONATHAN,TampaBay,C,45,409.55,13,20,1.905,2.93,39.39,234,194,5.5556,89.6907,95.2463,404,346,59.187,50.69,53.87,3.2178,94.2197,97.4375
2016,GREENING,COLIN,Toronto,C,31,354.567,15,15,2.538,2.538,50,179,177,8.3799,91.5254,99.9053,363,311,61.427,52.628,53.86,4.1322,95.1768,99.309
2016,SHARP,PATRICK,Dallas,LW,76,"1,047.53",45,46,2.577,2.635,49.45,580,502,7.7586,90.8367,98.5953,1139,978,65.239,56.017,53.8,3.9508,95.2965,99.2473
2016,GOLIGOSKI,ALEX,Dallas,D,82,"1,492.42",76,62,3.055,2.493,55.07,864,735,8.7963,91.5646,100.3609,1672,1437,67.22,57.772,53.78,4.5455,95.6855,100.231
2016,DANO,MARKO,Winnipeg,C,34,384.067,11,19,1.718,2.968,36.67,193,181,5.6995,89.5028,95.2023,363,312,56.709,48.742,53.78,3.0303,93.9103,96.9406
2016,EHLERS,NIKOLAJ,Winnipeg,LW,72,947.1,41,33,2.597,2.091,55.41,502,435,8.1673,92.4138,100.5811,949,816,60.12,51.695,53.77,4.3203,95.9559,100.2762
2016,STAAL,JORDAN,Carolina,C,82,"1,116.12",36,35,1.935,1.882,50.7,531,480,6.7797,92.7083,99.488,1037,892,55.747,47.952,53.76,3.4716,96.0762,99.5478
2016,PARENTEAU,PIERRE,Toronto,RW,77,975.7,39,36,2.398,2.214,52,521,506,7.4856,92.8854,100.371,1021,879,62.786,54.054,53.74,3.8198,95.9044,99.7242
2016,BARBERIO,MARK,Montreal,D,30,403.267,19,15,2.827,2.232,55.88,218,180,8.7156,91.6667,100.3823,397,342,59.068,50.884,53.72,4.7859,95.614,100.3999
2016,GUSTAFSSON,ERIK,Chicago,D,41,549.4,28,17,3.058,1.857,62.22,310,274,9.0323,93.7956,102.8279,565,487,61.704,53.185,53.71,4.9558,96.5092,101.465
2016,KESSEL,PHIL,Pittsburgh,C,82,1131,54,40,2.865,2.122,57.45,648,566,8.3333,92.9329,101.2662,1153,994,61.167,52.732,53.7,4.6834,95.9759,100.6593
2016,POSTMA,PAUL,Winnipeg,D,26,280.133,9,12,1.928,2.57,42.86,150,122,6,90.1639,96.1639,270,233,57.83,49.905,53.68,3.3333,94.8498,98.1831
2016,BENN,JAMIE,Dallas,LW,82,"1,148.88",55,58,2.872,3.029,48.67,638,553,8.6207,89.5118,98.1325,1235,1066,64.497,55.671,53.67,4.4534,94.5591,99.0125
2016,LINDHOLM,ELIAS,Carolina,C,82,"1,130.02",31,45,1.646,2.389,40.79,587,517,5.2811,91.2959,96.577,1135,981,60.265,52.088,53.64,2.7313,95.4128,98.1441
